Scrape_Timestamp,Days_to_Departure,Departure_Date,Day_of_Week,Departure_Time,Arrival_Time,Source_City,Destination_City,Airline,Flight_Number,Total_Duration_Mins,Number_of_Stops,CO2_Emissions_Grams,Price_Level,Flight_Category,Price_INR
2026-06-02 18:31:25,14,2026-06-16,Tuesday,9:25 PM,8:30 AM,MAA,LKO,IndiGo,YD 131,665,1,131000,High,Cheapest,19069
2026-06-02 18:31:41,30,2026-07-02,Thursday,4:15 PM,9:45 PM,MAA,LKO,IndiGo,LR 144,330,1,144000,Typical,Best,16111
2026-06-02 18:31:41,30,2026-07-02,Thursday,9:05 AM,8:05 PM,MAA,LKO,IndiGo,YD 142,660,1,142000,Typical,Cheapest,15477
2026-06-02 18:31:55,60,2026-08-01,Saturday,12:00 PM,8:05 PM,MAA,LKO,IndiGo,YD 144,485,1,144000,,Best,16850
2026-06-02 18:31:55,60,2026-08-01,Saturday,12:00 PM,8:05 PM,MAA,LKO,IndiGo,YD 144,485,1,144000,,Cheapest,16850
2026-06-03 17:19:25,1,2026-06-04,Thursday,8:35 PM,2:50 AM,CCU,BOM,IndiGo,LR 183,375,1,183000,High,Best,19988
2026-06-03 17:19:25,1,2026-06-04,Thursday,8:35 PM,2:50 AM,CCU,BOM,IndiGo,LR 183,375,1,183000,High,Cheapest,19988
2026-06-03 17:19:38,3,2026-06-06,Saturday,2:00 AM,4:45 AM,CCU,BOM,IndiGo,,165,0,116000,High,Best,18027
2026-06-03 17:19:38,3,2026-06-06,Saturday,2:00 AM,4:45 AM,CCU,BOM,IndiGo,,165,0,116000,High,Cheapest,18027
2026-06-03 17:19:48,7,2026-06-10,Wednesday,7:10 AM,11:45 AM,CCU,BOM,IndiGo,AG 131,275,1,131000,High,Best,15457
2026-06-03 17:19:48,7,2026-06-10,Wednesday,7:10 AM,1:10 PM,CCU,BOM,IndiGo,NS 148,360,1,148000,High,Cheapest,15123
2026-06-03 17:20:03,14,2026-06-17,Wednesday,6:05 AM,12:05 PM,CCU,BOM,IndiGo,AU 197,360,1,197000,High,Best,14525
2026-06-03 17:20:03,14,2026-06-17,Wednesday,8:35 PM,2:50 AM,CCU,BOM,IndiGo,LR 177,375,1,177000,High,Cheapest,14394
2026-06-03 17:20:15,30,2026-07-03,Friday,5:00 AM,7:45 AM,CCU,BOM,Akasa Air,,165,0,112000,Typical,Best,11297
2026-06-03 17:20:15,30,2026-07-03,Friday,5:00 AM,7:45 AM,CCU,BOM,Akasa Air,,165,0,112000,Typical,Cheapest,11297
2026-06-03 17:20:25,60,2026-08-02,Sunday,5:00 AM,7:45 AM,CCU,BOM,Akasa Air,,165,0,114000,High,Best,11721
2026-06-03 17:20:25,60,2026-08-02,Sunday,5:00 AM,7:45 AM,CCU,BOM,Akasa Air,,165,0,114000,High,Cheapest,11721
2026-06-03 17:20:34,1,2026-06-04,Thursday,10:30 PM,12:55 AM,CCU,DEL,IndiGo,,145,0,96000,High,Best,12901
2026-06-03 17:20:34,1,2026-06-04,Thursday,11:15 AM,6:20 PM,CCU,DEL,IndiGo,AI 134,425,1,134000,High,Cheapest,12018
2026-06-03 17:20:51,3,2026-06-06,Saturday,10:30 PM,12:55 AM,CCU,DEL,IndiGo,,145,0,96000,High,Best,12715
2026-06-03 17:20:51,3,2026-06-06,Saturday,7:15 PM,9:40 PM,CCU,DEL,IndiGo,,145,0,96000,High,Cheapest,12661
2026-06-03 17:21:07,7,2026-06-10,Wednesday,5:20 AM,7:45 AM,CCU,DEL,IndiGo,,145,0,96000,High,Best,13290
2026-06-03 17:21:07,7,2026-06-10,Wednesday,7:10 AM,1:45 PM,CCU,DEL,IndiGo,NS 113,395,1,113000,High,Cheapest,12683
2026-06-03 17:21:23,14,2026-06-17,Wednesday,3:00 AM,5:25 AM,CCU,DEL,IndiGo,,145,0,96000,High,Best,12111
2026-06-03 17:21:23,14,2026-06-17,Wednesday,7:10 AM,1:45 PM,CCU,DEL,IndiGo,NS 128,395,1,128000,High,Cheapest,11601
2026-06-03 17:21:33,30,2026-07-03,Friday,3:00 AM,5:25 AM,CCU,DEL,IndiGo,,145,0,98000,High,Best,11711
2026-06-03 17:21:33,30,2026-07-03,Friday,3:00 AM,5:25 AM,CCU,DEL,IndiGo,,145,0,98000,High,Cheapest,11711
2026-06-03 17:21:49,60,2026-08-02,Sunday,7:55 PM,10:25 PM,CCU,DEL,Akasa Air,,150,0,102000,High,Best,11473
2026-06-03 17:21:49,60,2026-08-02,Sunday,7:55 PM,10:25 PM,CCU,DEL,Akasa Air,,150,0,102000,High,Cheapest,11473
2026-06-03 17:22:04,1,2026-06-04,Thursday,10:05 PM,12:45 AM,CCU,BLR,Air India ExpressAir India,,160,0,140000,High,Best,20219
2026-06-03 17:22:04,1,2026-06-04,Thursday,10:05 PM,12:45 AM,CCU,BLR,Air India ExpressAir India,,160,0,140000,High,Cheapest,20219
2026-06-03 17:22:18,3,2026-06-06,Saturday,10:00 PM,12:40 AM,CCU,BLR,IndiGo,,160,0,108000,High,Best,17464
2026-06-03 17:22:18,3,2026-06-06,Saturday,10:00 PM,12:40 AM,CCU,BLR,IndiGo,,160,0,108000,High,Cheapest,17464
2026-06-03 17:22:33,7,2026-06-10,Wednesday,5:05 PM,9:55 PM,CCU,BLR,IndiGo,PR 140,290,1,140000,High,Best,14809
2026-06-03 17:22:33,7,2026-06-10,Wednesday,5:05 PM,9:55 PM,CCU,BLR,IndiGo,PR 140,290,1,140000,High,Cheapest,14809
2026-06-03 17:22:47,14,2026-06-17,Wednesday,8:00 PM,1:30 AM,CCU,BLR,IndiGo,NQ 170,330,1,170000,High,Best,13256
2026-06-03 17:22:47,14,2026-06-17,Wednesday,8:00 PM,1:30 AM,CCU,BLR,IndiGo,NQ 170,330,1,170000,High,Cheapest,13256
2026-06-03 17:23:03,30,2026-07-03,Friday,10:00 PM,12:40 AM,CCU,BLR,IndiGo,,160,0,136000,Typical,Best,12096
2026-06-03 17:23:03,30,2026-07-03,Friday,10:00 PM,12:40 AM,CCU,BLR,IndiGo,,160,0,136000,Typical,Cheapest,12096
2026-06-03 17:23:19,60,2026-08-02,Sunday,5:00 PM,7:40 PM,CCU,BLR,IndiGo,,160,0,111000,High,Best,12096
2026-06-03 17:23:19,60,2026-08-02,Sunday,5:00 PM,7:40 PM,CCU,BLR,IndiGo,,160,0,111000,High,Cheapest,12096
2026-06-03 17:23:29,1,2026-06-04,Thursday,8:00 PM,3:10 AM,CCU,HYD,IndiGo,NQ 157,430,1,157000,High,Best,25352
2026-06-03 17:23:29,1,2026-06-04,Thursday,8:00 PM,3:10 AM,CCU,HYD,IndiGo,NQ 157,430,1,157000,High,Cheapest,25352
2026-06-03 17:23:41,3,2026-06-06,Saturday,7:20 PM,9:25 PM,CCU,HYD,IndiGo,,125,0,95000,High,Best,20185
2026-06-03 17:23:41,3,2026-06-06,Saturday,5:05 PM,11:00 PM,CCU,HYD,IndiGo,PR 118,355,1,118000,High,Cheapest,20020
2026-06-03 17:23:54,7,2026-06-10,Wednesday,8:45 PM,10:55 PM,CCU,HYD,IndiGo,,130,0,89000,High,Best,15338
2026-06-03 17:23:54,7,2026-06-10,Wednesday,8:45 PM,10:55 PM,CCU,HYD,IndiGo,,130,0,89000,High,Cheapest,15338
2026-06-03 17:24:04,14,2026-06-17,Wednesday,5:20 AM,7:30 AM,CCU,HYD,IndiGo,,130,0,89000,High,Best,14708
2026-06-03 17:24:04,14,2026-06-17,Wednesday,5:20 AM,7:30 AM,CCU,HYD,IndiGo,,130,0,89000,High,Cheapest,14708
2026-06-03 17:24:21,30,2026-07-03,Friday,5:20 AM,7:30 AM,CCU,HYD,IndiGo,,130,0,91000,High,Best,12818
2026-06-03 17:24:21,30,2026-07-03,Friday,5:20 AM,7:30 AM,CCU,HYD,IndiGo,,130,0,91000,High,Cheapest,12818
2026-06-03 17:24:33,60,2026-08-02,Sunday,5:20 AM,7:30 AM,CCU,HYD,IndiGo,,130,0,92000,Typical,Best,11558
2026-06-03 17:24:33,60,2026-08-02,Sunday,5:20 AM,7:30 AM,CCU,HYD,IndiGo,,130,0,92000,Typical,Cheapest,11558
2026-06-03 17:24:44,1,2026-06-04,Thursday,7:10 AM,1:10 PM,CCU,MAA,IndiGo,NS 157,360,1,157000,High,Best,21440
2026-06-03 17:24:44,1,2026-06-04,Thursday,7:10 AM,1:10 PM,CCU,MAA,IndiGo,NS 157,360,1,157000,High,Cheapest,21440
2026-06-03 17:24:59,3,2026-06-06,Saturday,8:15 PM,10:35 PM,CCU,MAA,IndiGo,,140,0,103000,High,Best,16230
2026-06-03 17:24:59,3,2026-06-06,Saturday,8:15 PM,10:35 PM,CCU,MAA,IndiGo,,140,0,103000,High,Cheapest,16230
2026-06-03 17:25:10,7,2026-06-10,Wednesday,7:10 AM,1:10 PM,CCU,MAA,IndiGo,NS 157,360,1,157000,High,Best,13057
2026-06-03 17:25:10,7,2026-06-10,Wednesday,7:10 AM,1:10 PM,CCU,MAA,IndiGo,NS 157,360,1,157000,High,Cheapest,13057
2026-06-03 17:25:26,14,2026-06-17,Wednesday,9:15 PM,11:30 PM,CCU,MAA,IndiGo,,135,0,97000,Typical,Best,11392
2026-06-03 17:25:26,14,2026-06-17,Wednesday,9:15 PM,11:30 PM,CCU,MAA,IndiGo,,135,0,97000,Typical,Cheapest,11392
2026-06-03 17:25:40,30,2026-07-03,Friday,5:05 AM,7:20 AM,CCU,MAA,IndiGo,,135,0,99000,Typical,Best,11392
2026-06-03 17:25:40,30,2026-07-03,Friday,5:05 AM,7:20 AM,CCU,MAA,IndiGo,,135,0,99000,Typical,Cheapest,11392
2026-06-03 17:25:52,60,2026-08-02,Sunday,5:05 AM,7:20 AM,CCU,MAA,IndiGo,,135,0,100000,High,Best,11392
2026-06-03 17:25:52,60,2026-08-02,Sunday,5:05 AM,7:20 AM,CCU,MAA,IndiGo,,135,0,100000,High,Cheapest,11392
2026-06-03 17:26:09,1,2026-06-04,Thursday,6:55 PM,4:35 AM,CCU,PNQ,IndiGo,DR 164,580,1,164000,High,Best,20318
2026-06-03 17:26:09,1,2026-06-04,Thursday,6:55 PM,4:35 AM,CCU,PNQ,IndiGo,DR 164,580,1,164000,High,Cheapest,20318
2026-06-03 17:26:25,3,2026-06-06,Saturday,6:55 PM,4:35 AM,CCU,PNQ,IndiGo,DR 164,580,1,164000,High,Best,23235
2026-06-03 17:26:25,3,2026-06-06,Saturday,6:55 PM,4:35 AM,CCU,PNQ,IndiGo,DR 164,580,1,164000,High,Cheapest,23235
2026-06-03 17:26:37,7,2026-06-10,Wednesday,2:20 AM,4:40 AM,CCU,PNQ,IndiGo,,140,0,114000,High,Best,16363
2026-06-03 17:26:37,7,2026-06-10,Wednesday,3:00 PM,2:20 AM,CCU,PNQ,IndiGo,YD 136,680,1,136000,High,Cheapest,16304
2026-06-03 17:26:52,14,2026-06-17,Wednesday,2:20 AM,4:40 AM,CCU,PNQ,IndiGo,,140,0,114000,Typical,Best,14377
2026-06-03 17:26:52,14,2026-06-17,Wednesday,2:20 AM,4:40 AM,CCU,PNQ,IndiGo,,140,0,114000,Typical,Cheapest,14377
2026-06-03 17:27:03,30,2026-07-03,Friday,2:20 AM,4:40 AM,CCU,PNQ,IndiGo,,140,0,116000,Typical,Best,11724
2026-06-03 17:27:03,30,2026-07-03,Friday,2:20 AM,4:40 AM,CCU,PNQ,IndiGo,,140,0,116000,Typical,Cheapest,11724
2026-06-03 17:27:17,60,2026-08-02,Sunday,2:20 AM,4:40 AM,CCU,PNQ,IndiGo,,140,0,118000,Typical,Best,11724
2026-06-03 17:27:17,60,2026-08-02,Sunday,2:20 AM,4:40 AM,CCU,PNQ,IndiGo,,140,0,118000,Typical,Cheapest,11724
2026-06-03 17:27:29,1,2026-06-04,Thursday,6:15 PM,9:10 PM,CCU,AMD,Akasa Air,,175,0,112000,,Best,30934
2026-06-03 17:27:29,1,2026-06-04,Thursday,6:15 PM,9:10 PM,CCU,AMD,Akasa Air,,175,0,112000,,Cheapest,30934
2026-06-03 17:27:43,3,2026-06-06,Saturday,6:00 AM,8:40 AM,CCU,AMD,IndiGo,,160,0,110000,,Best,20054
2026-06-03 17:27:43,3,2026-06-06,Saturday,6:00 AM,8:40 AM,CCU,AMD,IndiGo,,160,0,110000,,Cheapest,20054
2026-06-03 17:27:54,7,2026-06-10,Wednesday,4:35 PM,10:05 PM,CCU,AMD,IndiGo,XR 154,330,1,154000,High,Best,19005
2026-06-03 17:27:54,7,2026-06-10,Wednesday,4:35 PM,10:05 PM,CCU,AMD,IndiGo,XR 154,330,1,154000,High,Cheapest,19005
2026-06-03 17:28:07,14,2026-06-17,Wednesday,1:30 PM,4:05 PM,CCU,AMD,IndiGo,,155,0,116000,High,Best,15712
2026-06-03 17:28:07,14,2026-06-17,Wednesday,1:30 PM,4:05 PM,CCU,AMD,IndiGo,,155,0,116000,High,Cheapest,15712
2026-06-03 17:28:20,30,2026-07-03,Friday,6:00 AM,8:40 AM,CCU,AMD,IndiGo,,160,0,111000,,Best,12676
2026-06-03 17:28:20,30,2026-07-03,Friday,6:00 AM,8:40 AM,CCU,AMD,IndiGo,,160,0,111000,,Cheapest,12676
2026-06-03 17:28:33,60,2026-08-02,Sunday,6:00 AM,8:40 AM,CCU,AMD,IndiGo,,160,0,113000,,Best,12273
2026-06-03 17:28:33,60,2026-08-02,Sunday,6:00 AM,8:40 AM,CCU,AMD,IndiGo,,160,0,113000,,Cheapest,12273
2026-06-03 17:28:48,1,2026-06-04,Thursday,2:10 PM,4:50 PM,CCU,STV,IndiGo,,160,0,118000,High,Best,26759
2026-06-03 17:28:48,1,2026-06-04,Thursday,2:10 PM,4:50 PM,CCU,STV,IndiGo,,160,0,118000,High,Cheapest,26759
2026-06-03 17:28:59,3,2026-06-06,Saturday,7:05 AM,3:40 PM,CCU,STV,IndiGo,AI 161,515,1,161000,High,Best,22450
2026-06-03 17:28:59,3,2026-06-06,Saturday,7:05 AM,3:40 PM,CCU,STV,IndiGo,AI 161,515,1,161000,High,Cheapest,22450
2026-06-03 17:29:09,7,2026-06-10,Wednesday,7:05 AM,3:40 PM,CCU,STV,IndiGo,AI 161,515,1,161000,High,Best,18994
2026-06-03 17:29:09,7,2026-06-10,Wednesday,7:05 AM,3:40 PM,CCU,STV,IndiGo,AI 161,515,1,161000,High,Cheapest,18994
2026-06-03 17:29:26,14,2026-06-17,Wednesday,10:20 AM,3:10 PM,CCU,STV,IndiGo,NQ 151,290,1,151000,Typical,Best,16217
2026-06-03 17:29:26,14,2026-06-17,Wednesday,10:20 AM,3:10 PM,CCU,STV,IndiGo,NQ 151,290,1,151000,Typical,Cheapest,16217
2026-06-03 17:29:36,30,2026-07-03,Friday,11:15 AM,3:40 PM,CCU,STV,IndiGo,AI 158,265,1,158000,Typical,Best,15671
2026-06-03 17:29:36,30,2026-07-03,Friday,11:15 AM,3:40 PM,CCU,STV,IndiGo,AI 158,265,1,158000,Typical,Cheapest,15671
2026-06-03 17:29:49,60,2026-08-02,Sunday,11:15 AM,3:40 PM,CCU,STV,IndiGo,AI 160,265,1,160000,High,Best,15671
2026-06-03 17:29:49,60,2026-08-02,Sunday,11:15 AM,3:40 PM,CCU,STV,IndiGo,AI 160,265,1,160000,High,Cheapest,15671
2026-06-03 17:30:01,1,2026-06-04,Thursday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 398,535,2,398000,,Best,
2026-06-03 17:30:01,1,2026-06-04,Thursday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 398,535,2,398000,,Cheapest,
2026-06-03 17:30:19,3,2026-06-06,Saturday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 293,535,2,293000,,Best,
2026-06-03 17:30:19,3,2026-06-06,Saturday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 293,535,2,293000,,Cheapest,
2026-06-03 17:30:31,7,2026-06-10,Wednesday,5:45 PM,7:10 PM,CCU,VTZ,IndiGo,,85,0,68000,,Best,16142
2026-06-03 17:30:31,7,2026-06-10,Wednesday,5:45 PM,7:10 PM,CCU,VTZ,IndiGo,,85,0,68000,,Cheapest,16142
2026-06-03 17:30:44,14,2026-06-17,Wednesday,5:45 PM,7:10 PM,CCU,VTZ,IndiGo,,85,0,68000,Typical,Best,12611
2026-06-03 17:30:44,14,2026-06-17,Wednesday,5:45 PM,7:10 PM,CCU,VTZ,IndiGo,,85,0,68000,Typical,Cheapest,12611
2026-06-03 17:30:56,30,2026-07-03,Friday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 293,535,2,293000,,Best,
2026-06-03 17:30:56,30,2026-07-03,Friday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 293,535,2,293000,,Cheapest,
2026-06-03 17:31:07,60,2026-08-02,Sunday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 297,535,2,297000,,Best,
2026-06-03 17:31:07,60,2026-08-02,Sunday,7:00 AM,3:55 PM,CCU,VTZ,"Air India, Air India Express",YD 297,535,2,297000,,Cheapest,
2026-06-03 17:31:23,1,2026-06-04,Thursday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,101000,Typical,Best,17732
2026-06-03 17:31:23,1,2026-06-04,Thursday,9:00 PM,6:15 AM,CCU,JAI,IndiGo,EL 128,555,1,128000,Typical,Cheapest,16485
2026-06-03 17:31:34,3,2026-06-06,Saturday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,101000,High,Best,17732
2026-06-03 17:31:34,3,2026-06-06,Saturday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,101000,High,Cheapest,17732
2026-06-03 17:31:50,7,2026-06-10,Wednesday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,101000,Typical,Best,17312
2026-06-03 17:31:50,7,2026-06-10,Wednesday,7:00 AM,4:45 PM,CCU,JAI,IndiGo,EL 131,585,1,131000,Typical,Cheapest,16275
2026-06-03 17:32:05,14,2026-06-17,Wednesday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,101000,Typical,Best,16892
2026-06-03 17:32:05,14,2026-06-17,Wednesday,10:15 AM,4:45 PM,CCU,JAI,IndiGo,EL 131,390,1,131000,Typical,Cheapest,16065
2026-06-03 17:32:14,30,2026-07-03,Friday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,103000,High,Best,16052
2026-06-03 17:32:14,30,2026-07-03,Friday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,103000,High,Cheapest,16052
2026-06-03 17:32:24,60,2026-08-02,Sunday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,104000,High,Best,15212
2026-06-03 17:32:24,60,2026-08-02,Sunday,7:05 AM,9:20 AM,CCU,JAI,IndiGo,,135,0,104000,High,Cheapest,15212
2026-06-03 17:32:40,1,2026-06-04,Thursday,3:00 PM,9:10 PM,CCU,COK,IndiGo,AA 146,370,1,146000,High,Best,35447
2026-06-03 17:32:40,1,2026-06-04,Thursday,10:00 PM,9:25 AM,CCU,COK,IndiGo,LR 150,685,1,150000,High,Cheapest,33136
2026-06-03 17:32:51,3,2026-06-06,Saturday,1:25 PM,7:05 PM,CCU,COK,IndiGo,LR 148,340,1,148000,High,Best,24812
2026-06-03 17:32:51,3,2026-06-06,Saturday,10:00 PM,8:05 AM,CCU,COK,IndiGo,LR 153,605,1,153000,High,Cheapest,24029
2026-06-03 17:33:08,7,2026-06-10,Wednesday,10:55 AM,5:45 PM,CCU,COK,IndiGo,YD 155,410,1,155000,High,Best,22020
2026-06-03 17:33:08,7,2026-06-10,Wednesday,10:00 PM,8:05 AM,CCU,COK,IndiGo,LR 153,605,1,153000,High,Cheapest,21459
2026-06-03 17:33:22,14,2026-06-17,Wednesday,6:10 PM,10:55 PM,CCU,COK,IndiGo,AA 174,285,1,174000,,Best,19880
2026-06-03 17:33:22,14,2026-06-17,Wednesday,10:00 PM,8:05 AM,CCU,COK,IndiGo,LR 159,605,1,159000,,Cheapest,19337
2026-06-03 17:33:36,30,2026-07-03,Friday,6:20 AM,2:00 PM,CCU,COK,IndiGo,LR 151,460,1,151000,,Best,16791
2026-06-03 17:33:36,30,2026-07-03,Friday,6:20 AM,2:00 PM,CCU,COK,IndiGo,LR 151,460,1,151000,,Cheapest,16791
2026-06-03 17:33:49,60,2026-08-02,Sunday,8:20 AM,2:00 PM,CCU,COK,IndiGo,LR 153,340,1,153000,High,Best,16791
2026-06-03 17:33:49,60,2026-08-02,Sunday,8:20 AM,2:00 PM,CCU,COK,IndiGo,LR 153,340,1,153000,High,Cheapest,16791
2026-06-03 17:34:03,1,2026-06-04,Thursday,11:35 AM,2:00 PM,CCU,IXC,IndiGo,,145,0,102000,High,Best,25913
2026-06-03 17:34:03,1,2026-06-04,Thursday,11:35 AM,2:00 PM,CCU,IXC,IndiGo,,145,0,102000,High,Cheapest,25913
2026-06-03 17:34:20,3,2026-06-06,Saturday,3:00 AM,9:10 AM,CCU,IXC,IndiGo,EL 130,370,1,130000,,Best,25027
2026-06-03 17:34:20,3,2026-06-06,Saturday,3:00 AM,9:10 AM,CCU,IXC,IndiGo,EL 130,370,1,130000,,Cheapest,25027
2026-06-03 17:34:34,7,2026-06-10,Wednesday,7:00 AM,3:00 PM,CCU,IXC,IndiGo,EL 130,480,1,130000,High,Best,23339
2026-06-03 17:34:34,7,2026-06-10,Wednesday,7:00 AM,3:00 PM,CCU,IXC,IndiGo,EL 130,480,1,130000,High,Cheapest,23339
2026-06-03 17:34:50,14,2026-06-17,Wednesday,10:45 AM,2:45 PM,CCU,IXC,IndiGo,AT 131,240,1,131000,High,Best,19376
2026-06-03 17:34:50,14,2026-06-17,Wednesday,10:45 AM,2:45 PM,CCU,IXC,IndiGo,AT 131,240,1,131000,High,Cheapest,19376
2026-06-03 17:35:00,30,2026-07-03,Friday,10:45 AM,2:45 PM,CCU,IXC,IndiGo,AT 147,240,1,147000,High,Best,16116
2026-06-03 17:35:00,30,2026-07-03,Friday,10:45 AM,2:45 PM,CCU,IXC,IndiGo,AT 147,240,1,147000,High,Cheapest,16116
2026-06-03 17:35:12,60,2026-08-02,Sunday,10:45 AM,2:45 PM,CCU,IXC,IndiGo,AT 149,240,1,149000,High,Best,15333
2026-06-03 17:35:12,60,2026-08-02,Sunday,10:45 AM,2:45 PM,CCU,IXC,IndiGo,AT 149,240,1,149000,High,Cheapest,15333
2026-06-03 17:35:28,1,2026-06-04,Thursday,8:30 AM,2:50 PM,CCU,IDR,"Air India, Air India Express",EL 182,380,1,182000,,Best,
2026-06-03 17:35:28,1,2026-06-04,Thursday,8:30 AM,2:50 PM,CCU,IDR,"Air India, Air India Express",EL 182,380,1,182000,,Cheapest,
2026-06-03 17:35:40,3,2026-06-06,Saturday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,112000,High,Best,24282
2026-06-03 17:35:40,3,2026-06-06,Saturday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,112000,High,Cheapest,24282
2026-06-03 17:35:57,7,2026-06-10,Wednesday,7:10 AM,11:40 AM,CCU,IDR,IndiGo,AG 116,270,1,116000,,Best,22248
2026-06-03 17:35:57,7,2026-06-10,Wednesday,7:10 AM,11:40 AM,CCU,IDR,IndiGo,AG 116,270,1,116000,,Cheapest,22248
2026-06-03 17:36:06,14,2026-06-17,Wednesday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,96000,High,Best,21046
2026-06-03 17:36:06,14,2026-06-17,Wednesday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,96000,High,Cheapest,21046
2026-06-03 17:36:16,30,2026-07-03,Friday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,98000,,Best,17721
2026-06-03 17:36:16,30,2026-07-03,Friday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,98000,,Cheapest,17721
2026-06-03 17:36:28,60,2026-08-02,Sunday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,99000,Typical,Best,14866
2026-06-03 17:36:28,60,2026-08-02,Sunday,6:55 PM,9:20 PM,CCU,IDR,IndiGo,,145,0,99000,Typical,Cheapest,14866
2026-06-03 17:36:41,1,2026-06-04,Thursday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,68000,High,Best,17018
2026-06-03 17:36:41,1,2026-06-04,Thursday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,68000,High,Cheapest,17018
2026-06-03 17:36:54,3,2026-06-06,Saturday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,68000,,Best,13616
2026-06-03 17:36:54,3,2026-06-06,Saturday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,68000,,Cheapest,13616
2026-06-03 17:37:08,7,2026-06-10,Wednesday,10:45 AM,4:20 PM,CCU,LKO,IndiGo,AT 98,335,1,98000,High,Best,18435
2026-06-03 17:37:08,7,2026-06-10,Wednesday,10:45 AM,4:20 PM,CCU,LKO,IndiGo,AT 98,335,1,98000,High,Cheapest,18435
2026-06-03 17:37:18,14,2026-06-17,Wednesday,10:45 AM,4:20 PM,CCU,LKO,IndiGo,AT 98,335,1,98000,High,Best,14209
2026-06-03 17:37:18,14,2026-06-17,Wednesday,10:45 AM,4:20 PM,CCU,LKO,IndiGo,AT 98,335,1,98000,High,Cheapest,14209
2026-06-03 17:37:35,30,2026-07-03,Friday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,69000,Typical,Best,11321
2026-06-03 17:37:35,30,2026-07-03,Friday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,69000,Typical,Cheapest,11321
2026-06-03 17:37:45,60,2026-08-02,Sunday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,70000,Typical,Best,10534
2026-06-03 17:37:45,60,2026-08-02,Sunday,7:10 AM,8:40 AM,CCU,LKO,IndiGo,,90,0,70000,Typical,Cheapest,10534
2026-06-03 17:38:02,1,2026-06-04,Thursday,12:35 AM,7:55 AM,PNQ,BOM,Air India,EL 210,440,1,210000,,Best,
2026-06-03 17:38:02,1,2026-06-04,Thursday,12:35 AM,7:55 AM,PNQ,BOM,Air India,EL 210,440,1,210000,,Cheapest,
2026-06-03 17:38:17,3,2026-06-06,Saturday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 165,510,1,165000,,Best,
2026-06-03 17:38:17,3,2026-06-06,Saturday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 165,510,1,165000,,Cheapest,
2026-06-03 17:38:29,7,2026-06-10,Wednesday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 165,510,1,165000,,Best,
2026-06-03 17:38:29,7,2026-06-10,Wednesday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 165,510,1,165000,,Cheapest,
2026-06-03 17:38:40,14,2026-06-17,Wednesday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 165,510,1,165000,,Best,
2026-06-03 17:38:40,14,2026-06-17,Wednesday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 165,510,1,165000,,Cheapest,
2026-06-03 17:38:56,30,2026-07-03,Friday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 167,510,1,167000,,Best,
2026-06-03 17:38:56,30,2026-07-03,Friday,12:05 AM,8:35 AM,PNQ,BOM,"Air India Express, Air India",LR 167,510,1,167000,,Cheapest,
2026-06-03 17:39:08,60,2026-08-02,Sunday,12:15 AM,8:15 AM,PNQ,BOM,"Air India Express, Air India",AA 186,480,1,186000,,Best,
